"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0034097"	2.57244721666996e-05	0.999985377264794	88	461	"response to cytokine"	"BP"
"GO:0072524"	2.62472929037957e-05	0.999989990759026	33	127	"pyridine-containing compound metabolic process"	"BP"
"GO:0050661"	2.63887828236607e-05	0.99999471354674	15	38	"NADP binding"	"MF"
"GO:0040007"	2.64876600207954e-05	0.999983265880239	138	787	"growth"	"BP"
"GO:0045923"	2.65979672568537e-05	0.999995078179537	14	34	"positive regulation of fatty acid metabolic process"	"BP"
"GO:0046889"	2.71055888090263e-05	0.99999214892535	22	70	"positive regulation of lipid biosynthetic process"	"BP"
"GO:0004364"	2.75488918517458e-05	0.999996151555392	11	25	"glutathione transferase activity"	"MF"
"GO:0032964"	2.78438958961136e-05	0.999994824538688	14	34	"collagen biosynthetic process"	"BP"
"04080"	2.81442568760516e-05	0.999990514723861	27	94	"Neuroactive ligand-receptor interaction"	"KEGG"
"GO:0006694"	3.01865533104669e-05	0.999988810934881	31	117	"steroid biosynthetic process"	"BP"
"GO:0030278"	3.02829947304243e-05	0.999987610893337	37	148	"regulation of ossification"	"BP"
"GO:0007178"	3.05596917194228e-05	0.999985459471315	52	233	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"BP"
"GO:0071813"	3.08081678012498e-05	0.999995806235697	11	23	"lipoprotein particle binding"	"MF"
"GO:0071814"	3.08081678012498e-05	0.999995806235697	11	23	"protein-lipid complex binding"	"MF"
"GO:0043086"	3.34956369503143e-05	0.999980470822283	94	503	"negative regulation of catalytic activity"	"BP"
"GO:0016054"	3.34958317384799e-05	0.999985837888129	39	160	"organic acid catabolic process"	"BP"
"GO:0046395"	3.34958317384799e-05	0.999985837888129	39	160	"carboxylic acid catabolic process"	"BP"
"GO:0050840"	3.42571870979045e-05	0.999991957403027	17	47	"extracellular matrix binding"	"MF"
"GO:0030282"	3.6061666494877e-05	0.99998970514308	21	66	"bone mineralization"	"BP"
"GO:0004857"	3.67826931778962e-05	0.999981809658697	56	268	"enzyme inhibitor activity"	"MF"
"GO:2000181"	3.87056252208949e-05	0.999988469467372	22	71	"negative regulation of blood vessel morphogenesis"	"BP"
"GO:1903035"	3.91824131853586e-05	0.999989198311107	20	61	"negative regulation of response to wounding"	"BP"
"GO:0048468"	4.17815759615678e-05	0.999970202596408	234	1461	"cell development"	"BP"
"GO:0001501"	4.32743974095489e-05	0.999977151523884	67	328	"skeletal system development"	"BP"
"GO:0007169"	4.36999760807028e-05	0.999975097474392	84	433	"transmembrane receptor protein tyrosine kinase signaling pathway"	"BP"
"GO:1901605"	4.38180100440271e-05	0.999981200937184	39	162	"alpha-amino acid metabolic process"	"BP"
"GO:0019432"	4.57433552412416e-05	0.999991746352904	13	31	"triglyceride biosynthetic process"	"BP"
"GO:0050431"	4.78437804674011e-05	0.999995172182253	9	16	"transforming growth factor beta binding"	"MF"
"GO:0061448"	4.80968620174266e-05	0.999978764330932	41	173	"connective tissue development"	"BP"
"GO:0043408"	4.86627846010279e-05	0.999971147341605	94	503	"regulation of MAPK cascade"	"BP"
"GO:0008083"	4.8989207840792e-05	0.999984103907739	24	83	"growth factor activity"	"MF"
"GO:0003824"	4.99838319753675e-05	0.999960260667781	649	4598	"catalytic activity"	"MF"
"GO:0006811"	5.1015926075491e-05	0.99996592860003	155	921	"ion transport"	"BP"
"GO:0007160"	5.10970295234983e-05	0.999978196121304	38	156	"cell-matrix adhesion"	"BP"
"GO:0046496"	5.14262052544516e-05	0.99998028410586	31	120	"nicotinamide nucleotide metabolic process"	"BP"
"GO:0002690"	5.50475117378092e-05	0.99998422888273	20	65	"positive regulation of leukocyte chemotaxis"	"BP"
"GO:0046503"	5.63452780694272e-05	0.999987608673836	15	41	"glycerolipid catabolic process"	"BP"
"GO:0005125"	5.88435061726081e-05	0.999979991792043	25	92	"cytokine activity"	"MF"
"GO:0002688"	5.92399763802397e-05	0.999981026648089	23	80	"regulation of leukocyte chemotaxis"	"BP"
"GO:0005996"	5.98569480732402e-05	0.999971414821125	48	217	"monosaccharide metabolic process"	"BP"
"GO:0016525"	6.06590607562682e-05	0.999981896686529	21	68	"negative regulation of angiogenesis"	"BP"
"GO:0030195"	6.09193963810313e-05	0.999986594684707	15	40	"negative regulation of blood coagulation"	"BP"
"GO:1900047"	6.09193963810313e-05	0.999986594684707	15	40	"negative regulation of hemostasis"	"BP"
"GO:0016042"	6.26677991401515e-05	0.999970249660183	47	213	"lipid catabolic process"	"BP"
"GO:0008652"	6.33591408970189e-05	0.999983280436116	18	54	"cellular amino acid biosynthetic process"	"BP"
"GO:0002009"	6.51514893534066e-05	0.999963107709923	77	393	"morphogenesis of an epithelium"	"BP"
"GO:0006633"	6.62425362178481e-05	0.9999756966027	28	105	"fatty acid biosynthetic process"	"BP"
"GO:0043542"	6.78935090796077e-05	0.999972587755157	33	132	"endothelial cell migration"	"BP"
"GO:0051093"	6.85517428083023e-05	0.999956383067819	118	666	"negative regulation of developmental process"	"BP"
"GO:0009914"	6.89768131696711e-05	0.999966756849902	48	219	"hormone transport"	"BP"
"GO:0019362"	7.14522287102533e-05	0.999972021292349	31	122	"pyridine nucleotide metabolic process"	"BP"
"GO:0016051"	7.1785661370345e-05	0.999969590240227	36	148	"carbohydrate biosynthetic process"	"BP"
"GO:0046890"	7.25865950791814e-05	0.999971057360946	32	127	"regulation of lipid biosynthetic process"	"BP"
"GO:0019216"	8.1476822757934e-05	0.999958570560371	54	257	"regulation of lipid metabolic process"	"BP"
"GO:0050819"	8.42175514777385e-05	0.999980755843918	15	41	"negative regulation of coagulation"	"BP"
"GO:0042310"	8.42766927469552e-05	0.999976130797726	19	59	"vasoconstriction"	"BP"
"GO:0015245"	8.46743222727217e-05	0.999994267763996	7	11	"fatty acid transporter activity"	"MF"
"GO:0003013"	8.69508461383855e-05	0.999954238332785	59	288	"circulatory system process"	"BP"
"GO:0051216"	8.86038050534559e-05	0.999964894679392	31	121	"cartilage development"	"BP"
"GO:0005126"	8.89236601262072e-05	0.999960277322248	39	170	"cytokine receptor binding"	"MF"
"GO:0050731"	9.35220741622691e-05	0.99996345131768	30	117	"positive regulation of peptidyl-tyrosine phosphorylation"	"BP"
"GO:0016597"	9.42434470059186e-05	0.999974183999043	18	55	"amino acid binding"	"MF"
"GO:0006957"	9.52017468664262e-05	0.99999342488556	7	11	"complement activation, alternative pathway"	"BP"
"GO:0002548"	9.62006167657446e-05	0.999982148192664	12	31	"monocyte chemotaxis"	"BP"
"GO:0048522"	9.82418997282186e-05	0.999921945243792	526	3667	"positive regulation of cellular process"	"BP"
"GO:0015143"	0.000102303924676007	0.999995779997691	6	8	"urate transmembrane transporter activity"	"MF"
"GO:0015747"	0.000102303924676007	0.999995779997691	6	8	"urate transport"	"BP"
"GO:1901702"	0.000102303924676007	0.999995779997691	6	8	"salt transmembrane transporter activity"	"MF"
"GO:0048146"	0.000103264278981458	0.999971387927117	18	56	"positive regulation of fibroblast proliferation"	"BP"
"GO:0043648"	0.00010411470868609	0.999965282041784	23	80	"dicarboxylic acid metabolic process"	"BP"
"GO:0010594"	0.000106696463126803	0.999961301339292	26	97	"regulation of endothelial cell migration"	"BP"
"GO:0006090"	0.000107703238456079	0.999962893206696	24	86	"pyruvate metabolic process"	"BP"
"GO:0046903"	0.000108872472291571	0.999928386758787	129	750	"secretion"	"BP"
"GO:0043410"	0.000108904232756673	0.999939296518942	68	346	"positive regulation of MAPK cascade"	"BP"
"GO:0015748"	0.000109893257311344	0.999969389352606	18	56	"organophosphate ester transport"	"BP"
"GO:0007193"	0.000110651530073877	0.999984177025753	10	21	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"BP"
"GO:0019955"	0.000112421022555654	0.99996344791147	22	75	"cytokine binding"	"MF"
"GO:0048523"	0.000113795724464735	0.999910015310241	478	3308	"negative regulation of cellular process"	"BP"
"GO:0006950"	0.00011574064764242	0.999910661207316	365	2469	"response to stress"	"BP"
"GO:1902578"	0.000119590222848711	0.999909741052225	296	1955	"single-organism localization"	"BP"
"GO:0006939"	0.000121380510216512	0.999964350944075	19	61	"smooth muscle contraction"	"BP"
"GO:0048248"	0.000121454553092322	1	4	4	"CXCR3 chemokine receptor binding"	"MF"
"GO:1901343"	0.000123345403863482	0.999959532407965	22	76	"negative regulation of vasculature development"	"BP"
"GO:0050877"	0.000126578591941767	0.999924249897024	85	456	"neurological system process"	"BP"
"GO:0060191"	0.000126848389656089	0.999963987669749	18	58	"regulation of lipase activity"	"BP"
"GO:1902531"	0.000127458710850386	0.99990919294947	195	1213	"regulation of intracellular signal transduction"	"BP"
"00480"	0.000129419431495054	0.999966504529965	16	50	"Glutathione metabolism"	"KEGG"
"GO:0009617"	0.000133336861395941	0.999926216564565	65	336	"response to bacterium"	"BP"
"GO:1905952"	0.000133808374288177	0.999947367677716	29	115	"regulation of lipid localization"	"BP"
"GO:0060284"	0.000135608116413223	0.999911466983294	121	695	"regulation of cell development"	"BP"
"GO:1901617"	0.00013710780138405	0.999941297099737	34	142	"organic hydroxy compound biosynthetic process"	"BP"
"GO:0034381"	0.000139327669142935	0.999973038476699	12	31	"plasma lipoprotein particle clearance"	"BP"
"GO:0036094"	0.000150748585314063	0.999885539056798	300	1969	"small molecule binding"	"MF"
"GO:0016049"	0.000150985072034064	0.999911821865445	76	401	"cell growth"	"BP"
"GO:0019637"	0.000153701431213018	0.999898377632098	126	751	"organophosphate metabolic process"	"BP"
"GO:0009064"	0.000154091680331043	0.999957754342855	17	52	"glutamine family amino acid metabolic process"	"BP"
"GO:0001948"	0.000161516301347116	0.999938343191686	27	103	"glycoprotein binding"	"MF"
"GO:1901607"	0.000170966070514011	0.999952504705782	17	53	"alpha-amino acid biosynthetic process"	"BP"
"GO:0051046"	0.000172419688988137	0.999892623451579	95	528	"regulation of secretion"	"BP"
"GO:0008037"	0.000173586488713498	0.999943293743194	21	72	"cell recognition"	"BP"
"GO:0055086"	0.000174913502865389	0.999892925799429	88	498	"nucleobase-containing small molecule metabolic process"	"BP"
"GO:0010595"	0.000175256145655551	0.999948839904134	18	58	"positive regulation of endothelial cell migration"	"BP"
"GO:0031032"	0.000179108225317956	0.999923236923342	33	137	"actomyosin structure organization"	"BP"
"GO:0010757"	0.000179997295552602	0.999995731700084	5	6	"negative regulation of plasminogen activation"	"BP"
"GO:0048519"	0.000181405432099151	0.99985472539834	512	3585	"negative regulation of biological process"	"BP"
"GO:0006536"	0.000181594126231104	0.999971669923377	10	22	"glutamate metabolic process"	"BP"
"GO:0090208"	0.000181630797495004	0.999967278857127	11	27	"positive regulation of triglyceride metabolic process"	"BP"
"GO:0009084"	0.000190434099095467	0.999979063733174	8	15	"glutamine family amino acid biosynthetic process"	"BP"
"GO:0051962"	0.000192854199544517	0.99988639004293	76	401	"positive regulation of nervous system development"	"BP"
"GO:0061138"	0.000197964083937557	0.999909868237507	37	160	"morphogenesis of a branching epithelium"	"BP"
"GO:0008015"	0.000200721410332683	0.999891597022112	57	284	"blood circulation"	"BP"
"GO:0007267"	0.000202911044381641	0.999862225760908	138	819	"cell-cell signaling"	"BP"
"GO:0005160"	0.000205015126244518	0.999951458214965	14	39	"transforming growth factor beta receptor binding"	"MF"
"GO:0016209"	0.000206735695564204	0.999937592163639	18	65	"antioxidant activity"	"MF"
"GO:0001667"	0.000209862972451125	0.999888549322424	54	264	"ameboidal-type cell migration"	"BP"
"GO:0008217"	0.000211311356228629	0.999917595155413	27	106	"regulation of blood pressure"	"BP"
"GO:0019318"	0.000216627733444923	0.999895148472014	42	192	"hexose metabolic process"	"BP"
"GO:0035296"	0.000223484033436343	0.999914450021286	26	100	"regulation of tube diameter"	"BP"
"GO:0097746"	0.000223484033436343	0.999914450021286	26	100	"regulation of blood vessel diameter"	"BP"
"GO:0016645"	0.000225163804387939	0.999958350167694	11	27	"oxidoreductase activity, acting on the CH-NH group of donors"	"MF"
"GO:0006006"	0.000227984990849415	0.999895218670252	37	163	"glucose metabolic process"	"BP"
"GO:0051050"	0.000230647038222639	0.999844596298928	130	773	"positive regulation of transport"	"BP"
"GO:0031667"	0.00023182160766203	0.999885334611402	44	204	"response to nutrient levels"	"BP"
"GO:0042180"	0.00023338447759379	0.999895258419194	35	152	"cellular ketone metabolic process"	"BP"
"GO:0061383"	0.000236061082403348	0.999939297777592	15	44	"trabecula morphogenesis"	"BP"
"GO:0070098"	0.000237605023603409	0.999954252139207	11	30	"chemokine-mediated signaling pathway"	"BP"
"GO:0050996"	0.000237959167972549	0.999955134182169	11	28	"positive regulation of lipid catabolic process"	"BP"
"GO:1903959"	0.000239119024190182	0.999966263228605	9	19	"regulation of anion transmembrane transport"	"BP"
"GO:0050880"	0.00024407593879382	0.999903891171156	27	106	"regulation of blood vessel size"	"BP"
"GO:0006575"	0.000247390267883539	0.999900272136432	28	114	"cellular modified amino acid metabolic process"	"BP"
"GO:0065009"	0.000251976895269871	0.999809103402839	270	1779	"regulation of molecular function"	"BP"
"GO:0001558"	0.00025207721032772	0.999859320899852	61	311	"regulation of cell growth"	"BP"
"GO:0061384"	0.000253286723969959	0.999947491870653	12	31	"heart trabecula morphogenesis"	"BP"
"GO:0042476"	0.000266333641890819	0.999915750105348	19	64	"odontogenesis"	"BP"
"GO:0043169"	0.000272365473745914	0.999784958788577	395	2701	"cation binding"	"MF"
"GO:0032989"	0.000283296324901461	0.999807540502947	132	782	"cellular component morphogenesis"	"BP"
"GO:0035150"	0.000288648700900459	0.999884918827835	27	107	"regulation of tube size"	"BP"
"GO:0033993"	0.000293202533393883	0.999814956041548	93	524	"response to lipid"	"BP"
"GO:0015914"	0.00029349771703344	0.99992696919971	14	41	"phospholipid transport"	"BP"
"GO:1905517"	0.000295259626855129	0.99993654467519	12	33	"macrophage migration"	"BP"
"GO:0019229"	0.000310821085564861	0.999917433644116	15	45	"regulation of vasoconstriction"	"BP"
"GO:0016829"	0.00031365411229844	0.999858475046439	34	149	"lyase activity"	"MF"
"00380"	0.000314106703411017	0.999926957835349	13	36	"Tryptophan metabolism"	"KEGG"
"GO:0004714"	0.000318208691588318	0.999915271496116	15	45	"transmembrane receptor protein tyrosine kinase activity"	"MF"
"GO:0001101"	0.000319458564676635	0.9998451704614	40	183	"response to acid chemical"	"BP"
"GO:0009991"	0.000323437960864935	0.99983303214621	47	226	"response to extracellular stimulus"	"BP"
"GO:0046486"	0.000325671449824886	0.999826792558256	51	252	"glycerolipid metabolic process"	"BP"
"GO:0051049"	0.000336189430949015	0.999751881365185	211	1354	"regulation of transport"	"BP"
"GO:0061061"	0.000337380492129289	0.999791949853925	83	457	"muscle structure development"	"BP"
"GO:0005342"	0.000338959415699724	0.99987220188574	24	91	"organic acid transmembrane transporter activity"	"MF"
"GO:0006733"	0.000340096780771942	0.999850079317244	32	138	"oxidoreduction coenzyme metabolic process"	"BP"
"GO:0005198"	0.000346288264298503	0.999795967431962	69	394	"structural molecule activity"	"MF"
"GO:0048247"	0.000369585175236228	0.999917203621362	12	35	"lymphocyte chemotaxis"	"BP"
"00030"	0.000369641044745836	0.999934308126035	10	24	"Pentose phosphate pathway"	"KEGG"
"GO:0023014"	0.000370849396833291	0.999761723132613	97	551	"signal transduction by protein phosphorylation"	"BP"
"GO:0031644"	0.000371038407566476	0.999893497817188	16	51	"regulation of neurological system process"	"BP"
"00250"	0.000383691987611839	0.999923220707569	11	28	"Alanine, aspartate and glutamate metabolism"	"KEGG"
"GO:0071495"	0.000384048541143196	0.999736617424171	132	787	"cellular response to endogenous stimulus"	"BP"
"GO:0005200"	0.00039347811797285	0.999880799667211	17	56	"structural constituent of cytoskeleton"	"MF"
"GO:0031401"	0.000394292683120178	0.999726758452258	139	842	"positive regulation of protein modification process"	"BP"
"GO:0008009"	0.000396732500230494	0.999934823376486	9	23	"chemokine activity"	"MF"
"GO:0045933"	0.000397294492099896	0.99992870379551	10	24	"positive regulation of muscle contraction"	"BP"
"GO:0035265"	0.000399506449697136	0.999824970770003	31	131	"organ growth"	"BP"
"GO:0016310"	0.00041065543596215	0.999688845548832	249	1633	"phosphorylation"	"BP"
"GO:0060395"	0.000413370044017698	0.999880098457528	16	51	"SMAD protein signal transduction"	"BP"
"GO:0051130"	0.000417711336381138	0.999702908738249	160	990	"positive regulation of cellular component organization"	"BP"
"GO:0048589"	0.000430375135570299	0.999726892077358	90	504	"developmental growth"	"BP"
"GO:0001763"	0.000438208089438949	0.999788379098311	38	172	"morphogenesis of a branching structure"	"BP"
"GO:0050994"	0.000457179922914679	0.999864691235187	16	54	"regulation of lipid catabolic process"	"BP"
"GO:0032403"	0.000460265321262996	0.999686954199594	123	733	"protein complex binding"	"MF"
"GO:0070167"	0.000460277954784637	0.999864598288134	16	52	"regulation of biomineral tissue development"	"BP"
"GO:0008289"	0.000468510715647131	0.999702543341342	89	506	"lipid binding"	"MF"
"GO:0072676"	0.000468692004652306	0.999860513148403	16	55	"lymphocyte migration"	"BP"
"GO:0000165"	0.000469382214485904	0.999696716240356	96	548	"MAPK cascade"	"BP"
"GO:0071674"	0.00047098312109603	0.999866773769308	15	50	"mononuclear cell migration"	"BP"
"GO:0006936"	0.000471880250266794	0.999778749210064	35	157	"muscle contraction"	"BP"
"GO:0018108"	0.000488582837952514	0.99974033869707	48	234	"peptidyl-tyrosine phosphorylation"	"BP"
"GO:0046879"	0.00049000689814384	0.999747478339889	44	212	"hormone secretion"	"BP"
"GO:0031639"	0.000502076855866498	0.999917466420569	9	21	"plasminogen activation"	"BP"
"GO:0048144"	0.000511205317964796	0.999804968032271	23	90	"fibroblast proliferation"	"BP"
"GO:0007162"	0.000513424292958349	0.999739347511638	42	200	"negative regulation of cell adhesion"	"BP"
"GO:0044057"	0.000533962966868196	0.999694967743631	59	306	"regulation of system process"	"BP"
"GO:0038084"	0.000534879120812022	0.999911252876439	9	21	"vascular endothelial growth factor signaling pathway"	"BP"
"GO:0019932"	0.000535690846432231	0.999749858880298	34	153	"second-messenger-mediated signaling"	"BP"
"GO:0043277"	0.000537669223132617	0.999886489595004	11	29	"apoptotic cell clearance"	"BP"
"GO:0007399"	0.000539296642486955	0.999593261045108	229	1483	"nervous system development"	"BP"
"GO:0005548"	0.000558406384559231	0.99985962696824	13	38	"phospholipid transporter activity"	"MF"
"GO:0046983"	0.00056006788406745	0.999599644592447	157	985	"protein dimerization activity"	"MF"
"GO:0030072"	0.000577335244552981	0.999719260981865	37	171	"peptide hormone secretion"	"BP"
