"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0002279",0.000578416739373913,0.999857468514261,14,31,"mast cell activation involved in immune response","BP"
"GO:0043303",0.000578416739373913,0.999857468514261,14,31,"mast cell degranulation","BP"
"GO:1903034",0.000581008967905639,0.999744538939061,32,100,"regulation of response to wounding","BP"
"GO:0032092",0.000583529794550763,0.999784631761073,23,67,"positive regulation of protein binding","BP"
"GO:0072593",0.000594833658723474,0.999680776043234,52,179,"reactive oxygen species metabolic process","BP"
"GO:0051607",0.00060130854265624,0.999663056092887,59,210,"defense response to virus","BP"
"GO:0034097",0.000603968171221386,0.999613664750601,94,381,"response to cytokine","BP"
"GO:0050870",0.000604369554294149,0.999708486993791,39,129,"positive regulation of T cell activation","BP"
"GO:0006909",0.000608096103701519,0.999700265708257,41,138,"phagocytosis","BP"
"GO:0002440",0.000613545591160035,0.999707616117686,38,123,"production of molecular mediator of immune response","BP"
"GO:0097529",0.000626610879810355,0.999720231569397,33,101,"myeloid leukocyte migration","BP"
"GO:0001666",0.000636197093686595,0.999688177214098,40,136,"response to hypoxia","BP"
"GO:0035904",0.000658948280426135,0.999809381838659,16,41,"aorta development","BP"
"GO:0050671",0.000661161862471213,0.999706829882131,32,100,"positive regulation of lymphocyte proliferation","BP"
"GO:0006796",0.000714752110066012,0.999422701168878,418,2032,"phosphate-containing compound metabolic process","BP"
"GO:1904018",0.000730560949927794,0.999683023248338,30,94,"positive regulation of vasculature development","BP"
"GO:0002274",0.000745979370558794,0.999644025572702,37,120,"myeloid leukocyte activation","BP"
"GO:0006935",0.000759213540843072,0.999532007695335,78,311,"chemotaxis","BP"
"GO:0071398",0.000767347146397798,0.999932458048189,7,10,"cellular response to fatty acid","BP"
"GO:0034728",0.000793364307957181,0.999619186787742,39,111,"nucleosome organization","BP"
"GO:0006793",0.00079899533043048,0.999353430095826,418,2035,"phosphorus metabolic process","BP"
"GO:0019882",0.000804789538044331,0.999671308765603,27,76,"antigen processing and presentation","BP"
"GO:0050829",0.000814903304417744,0.999823867241484,12,24,"defense response to Gram-negative bacterium","BP"
"GO:0008360",0.000818941247861914,0.999623536122847,33,110,"regulation of cell shape","BP"
"GO:0030834",0.000823806734702653,0.999757862000097,16,40,"regulation of actin filament depolymerization","BP"
"GO:1903405",0.000832084268115512,0.999947553059652,6,8,"protein localization to nuclear body","BP"
"GO:1904867",0.000832084268115512,0.999947553059652,6,8,"protein localization to Cajal body","BP"
"GO:1904869",0.000832084268115512,0.999947553059652,6,8,"regulation of protein localization to Cajal body","BP"
"GO:1904871",0.000832084268115512,0.999947553059652,6,8,"positive regulation of protein localization to Cajal body","BP"
"GO:1990173",0.000832084268115512,0.999947553059652,6,8,"protein localization to nucleoplasm","BP"
"05142",0.000833866926914826,0.999647336008549,28,86,"Chagas disease (American trypanosomiasis)","KEGG"
"GO:0002448",0.00085933781651918,0.999776009645719,14,32,"mast cell mediated immunity","BP"
"GO:0002822",0.000861764457626953,0.999610027176149,32,102,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0050859",0.000861776803313832,1,4,4,"negative regulation of B cell receptor signaling pathway","BP"
"GO:0050707",0.000890851988198365,0.999584235099248,34,111,"regulation of cytokine secretion","BP"
"GO:1903708",0.000899770001358458,0.99954539929177,41,141,"positive regulation of hemopoiesis","BP"
"GO:0070302",0.000923578456619912,0.999526363135382,42,151,"regulation of stress-activated protein kinase signaling cascade","BP"
"GO:0042330",0.000933104912784963,0.999419709689501,78,313,"taxis","BP"
"GO:1902106",0.000937335884688917,0.999661517629519,21,58,"negative regulation of leukocyte differentiation","BP"
"GO:0014068",0.000938081756446649,0.999733814751388,15,37,"positive regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0070482",0.000948105224856447,0.999518793383213,41,143,"response to oxygen levels","BP"
"GO:0044093",0.000949926047068449,0.999290601176057,200,919,"positive regulation of molecular function","BP"
"GO:0050821",0.000973888876859,0.999554494122957,32,104,"protein stabilization","BP"
"GO:0045766",0.000975471128053779,0.999589715267035,27,83,"positive regulation of angiogenesis","BP"
"GO:0035909",0.00098085037391931,0.999811245104277,10,21,"aorta morphogenesis","BP"
"GO:0036293",0.00101079987384716,0.99948987121419,40,139,"response to decreased oxygen levels","BP"
"GO:0019724",0.00103348725291261,0.999557715197991,28,84,"B cell mediated immunity","BP"
"GO:0051693",0.00106324935214406,0.999749729511314,12,27,"actin filament capping","BP"
"GO:0043299",0.00108544346013462,0.999641827109718,18,47,"leukocyte degranulation","BP"
"GO:0022409",0.00109335743985561,0.99942589104143,44,155,"positive regulation of cell-cell adhesion","BP"
"GO:0065004",0.00110694681997065,0.999418731914113,46,141,"protein-DNA complex assembly","BP"
"GO:1904816",0.00113216966152221,0.999878231623432,7,11,"positive regulation of protein localization to chromosome, telomeric region","BP"
"GO:0045785",0.00115549597628822,0.999303313933623,67,263,"positive regulation of cell adhesion","BP"
"GO:0019730",0.00115891791740141,0.99975024413033,12,22,"antimicrobial humoral response","BP"
"GO:0044711",0.00116028131297352,0.999144940156234,178,779,"single-organism biosynthetic process","BP"
"GO:0022408",0.00116300096085623,0.999447143031411,34,112,"negative regulation of cell-cell adhesion","BP"
"GO:0030835",0.001178387230801,0.999694415151652,13,31,"negative regulation of actin filament depolymerization","BP"
"GO:0005102",0.00119201611614314,0.999107117582941,197,891,"receptor binding","MF"
"GO:0010631",0.00119485900540528,0.999372555665079,43,156,"epithelial cell migration","BP"
"GO:0046425",0.00128471336623502,0.999470177889895,25,75,"regulation of JAK-STAT cascade","BP"
"GO:1904892",0.00128471336623502,0.999470177889895,25,75,"regulation of STAT cascade","BP"
"GO:0030888",0.00128731500904618,0.999563850631021,18,49,"regulation of B cell proliferation","BP"
"GO:0002495",0.00128867296021691,0.999763615302877,10,18,"antigen processing and presentation of peptide antigen via MHC class II","BP"
"GO:0042398",0.00129851207255918,0.999667201512064,13,29,"cellular modified amino acid biosynthetic process","BP"
"GO:0090130",0.00134830159071241,0.999286662436555,43,157,"tissue migration","BP"
"GO:0090132",0.00134830159071241,0.999286662436555,43,157,"epithelium migration","BP"
"GO:0030490",0.00137030989926359,0.999528813382129,19,47,"maturation of SSU-rRNA","BP"
"GO:0043604",0.00137904090666394,0.99901826263737,142,567,"amide biosynthetic process","BP"
"GO:0016310",0.0014043658262078,0.99888441243419,308,1484,"phosphorylation","BP"
"GO:0010873",0.00143434865691511,1,4,4,"positive regulation of cholesterol esterification","BP"
"GO:0001783",0.00144494959179416,0.999712988363715,10,20,"B cell apoptotic process","BP"
"GO:0001667",0.0014782751265327,0.999128637862406,59,233,"ameboidal-type cell migration","BP"
"GO:0043900",0.00148114677788068,0.999050365066491,83,320,"regulation of multi-organism process","BP"
"GO:0016064",0.00148416133469348,0.999356965614594,27,82,"immunoglobulin mediated immune response","BP"
"GO:0008037",0.00149289104174594,0.999360294970705,26,82,"cell recognition","BP"
"GO:0043408",0.00150775996050817,0.998981229567928,103,440,"regulation of MAPK cascade","BP"
"GO:0002831",0.00153255544944777,0.999169902145862,46,158,"regulation of response to biotic stimulus","BP"
"GO:0045646",0.00153797148145261,0.999535831350644,15,38,"regulation of erythrocyte differentiation","BP"
"GO:0004812",0.00153879172229013,0.999510885612912,16,42,"aminoacyl-tRNA ligase activity","MF"
"GO:0032872",0.00153939354871787,0.999192356517537,41,150,"regulation of stress-activated MAPK cascade","BP"
"GO:0031098",0.00154963020185135,0.999152844782676,46,173,"stress-activated protein kinase signaling cascade","BP"
"GO:0010543",0.00154982236021829,0.999647840078223,11,24,"regulation of platelet activation","BP"
"GO:1902107",0.00155006630623651,0.99924744773069,34,114,"positive regulation of leukocyte differentiation","BP"
"GO:0042108",0.00157435574317476,0.999477831448262,17,45,"positive regulation of cytokine biosynthetic process","BP"
"GO:0010872",0.00157613157423308,0.99993727031358,5,6,"regulation of cholesterol esterification","BP"
"GO:0071621",0.00157942899930952,0.999402757946713,21,58,"granulocyte chemotaxis","BP"
"GO:0006323",0.00158840394336067,0.999166174495738,43,134,"DNA packaging","BP"
"04145",0.00160993319373745,0.999185672144033,38,124,"Phagosome","KEGG"
"GO:0032649",0.00162196932286853,0.999347250829113,23,68,"regulation of interferon-gamma production","BP"
"GO:0070664",0.00163618939888884,0.999413743451893,19,52,"negative regulation of leukocyte proliferation","BP"
"05145",0.00164872439266155,0.999226120292424,31,103,"Toxoplasmosis","KEGG"
"GO:0046427",0.00166328203564357,0.999473690783793,16,40,"positive regulation of JAK-STAT cascade","BP"
"GO:1904894",0.00166328203564357,0.999473690783793,16,40,"positive regulation of STAT cascade","BP"
"GO:0007259",0.00166676263866579,0.999267416477431,27,85,"JAK-STAT cascade","BP"
"GO:0097696",0.00166676263866579,0.999267416477431,27,85,"STAT cascade","BP"
"GO:0002260",0.00167138682347011,0.999323948652651,23,69,"lymphocyte homeostasis","BP"
"GO:0050727",0.00167857046732877,0.999058751618319,50,178,"regulation of inflammatory response","BP"
"GO:0031647",0.00169429389178506,0.99905261785924,49,180,"regulation of protein stability","BP"
"GO:0099024",0.00170168594542483,0.999431082068097,17,45,"plasma membrane invagination","BP"
"GO:1903169",0.00170169585620385,0.999294514841413,24,73,"regulation of calcium ion transmembrane transport","BP"
"GO:0002700",0.00170572381820648,0.99927888675519,25,76,"regulation of production of molecular mediator of immune response","BP"
"GO:0090330",0.00171205395551031,0.999730348052202,8,15,"regulation of platelet aggregation","BP"
"GO:0044707",0.00171663224031494,0.9985391960367,733,3778,"single-multicellular organism process","BP"
"GO:0032760",0.00173056736479463,0.999360404950639,20,54,"positive regulation of tumor necrosis factor production","BP"
"GO:0032609",0.0017312789967524,0.999267206126527,25,76,"interferon-gamma production","BP"
"GO:0016209",0.00176396010685182,0.999342737089027,21,52,"antioxidant activity","MF"
"GO:0002863",0.00177696451217234,0.999791757485462,7,11,"positive regulation of inflammatory response to antigenic stimulus","BP"
"GO:0001794",0.00182511021491414,0.999924638897724,5,6,"type IIa hypersensitivity","BP"
"GO:0001796",0.00182511021491414,0.999924638897724,5,6,"regulation of type IIa hypersensitivity","BP"
"GO:0001798",0.00182511021491414,0.999924638897724,5,6,"positive regulation of type IIa hypersensitivity","BP"
"GO:0002445",0.00182511021491414,0.999924638897724,5,6,"type II hypersensitivity","BP"
"GO:0002892",0.00182511021491414,0.999924638897724,5,6,"regulation of type II hypersensitivity","BP"
"GO:0002894",0.00182511021491414,0.999924638897724,5,6,"positive regulation of type II hypersensitivity","BP"
"GO:0071375",0.00183006522327802,0.999020087128859,42,157,"cellular response to peptide hormone stimulus","BP"
"GO:0097421",0.00183141851015247,0.99983270789398,6,9,"liver regeneration","BP"
"GO:0001932",0.00184197240811468,0.998610559095331,190,881,"regulation of protein phosphorylation","BP"
"GO:0030042",0.00184920039611677,0.999397146709678,16,43,"actin filament depolymerization","BP"
"GO:0045069",0.00191258313533911,0.99924325828097,22,62,"regulation of viral genome replication","BP"
"GO:0070228",0.0019475768623203,0.999315869769651,18,48,"regulation of lymphocyte apoptotic process","BP"
"GO:0071417",0.00196380549601842,0.998793448459331,65,266,"cellular response to organonitrogen compound","BP"
"GO:0006413",0.00196642594877488,0.999071524014646,31,98,"translational initiation","BP"
"04062",0.00197421930138426,0.998988888238321,37,131,"Chemokine signaling pathway","KEGG"
"GO:0033993",0.0019756745213161,0.998647945828458,105,443,"response to lipid","BP"
"GO:0019221",0.00197845218615465,0.998889916731002,48,179,"cytokine-mediated signaling pathway","BP"
"GO:0002504",0.00198059619743122,0.999599269934304,10,19,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BP"
"GO:0019240",0.00200047340779818,0.99987184738267,5,7,"citrulline biosynthetic process","BP"
"GO:0050708",0.00202492809076318,0.998737014275064,69,277,"regulation of protein secretion","BP"
"GO:1904851",0.00204895989654908,0.999808250499241,6,9,"positive regulation of establishment of protein localization to telomere","BP"
"GO:0002920",0.0020613628804845,0.99956846812236,10,20,"regulation of humoral immune response","BP"
"GO:0040017",0.00209412831344934,0.998668040359178,74,304,"positive regulation of locomotion","BP"
"GO:0020027",0.00212827693651214,0.999651933059327,8,15,"hemoglobin metabolic process","BP"
"GO:0006461",0.00213918082284186,0.998360292550905,211,936,"protein complex assembly","BP"
"GO:0070271",0.00213918082284186,0.998360292550905,211,936,"protein complex biogenesis","BP"
"GO:1903557",0.00217304356307819,0.999176348339803,20,55,"positive regulation of tumor necrosis factor superfamily cytokine production","BP"
"GO:0048245",0.00221529032296818,1,4,4,"eosinophil chemotaxis","BP"
"GO:1901653",0.00221879576229718,0.99878761593414,43,163,"cellular response to peptide","BP"
"GO:0016875",0.00222307184344504,0.999260764098408,16,43,"ligase activity, forming carbon-oxygen bonds","MF"
"GO:0016876",0.00222307184344504,0.999260764098408,16,43,"ligase activity, forming aminoacyl-tRNA and related compounds","MF"
"GO:0000165",0.00225205519837225,0.998435687287732,110,480,"MAPK cascade","BP"
"GO:0032869",0.00225458881852528,0.998855500967808,35,127,"cellular response to insulin stimulus","BP"
"GO:0043436",0.00230697657071766,0.998372810179228,120,511,"oxoacid metabolic process","BP"
"GO:0031167",0.0023138767027529,0.999634255060667,8,14,"rRNA methylation","BP"
"GO:0001776",0.00231506352124518,0.998952824979634,27,87,"leukocyte homeostasis","BP"
"GO:0014066",0.00231754336091498,0.999157346614261,18,52,"regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0006082",0.00234688594703648,0.998320272776274,130,560,"organic acid metabolic process","BP"
"GO:0009132",0.00238337186055931,0.998926789530129,27,83,"nucleoside diphosphate metabolic process","BP"
"GO:0031341",0.00239693724873116,0.999132500090894,18,50,"regulation of cell killing","BP"
"04514",0.00241033109717492,0.998925509474785,26,83,"Cell adhesion molecules (CAMs)","KEGG"
"GO:0042743",0.00243259173025906,0.999371891611503,12,26,"hydrogen peroxide metabolic process","BP"
"GO:0007186",0.00244688880400217,0.998412401562145,78,327,"G-protein coupled receptor signaling pathway","BP"
"GO:0030195",0.00248856504766514,0.999386459417123,11,25,"negative regulation of blood coagulation","BP"
"GO:0050819",0.00248856504766514,0.999386459417123,11,25,"negative regulation of coagulation","BP"
"GO:1900047",0.00248856504766514,0.999386459417123,11,25,"negative regulation of hemostasis","BP"
"GO:0072332",0.00251784675353436,0.998996959332044,21,61,"intrinsic apoptotic signaling pathway by p53 class mediator","BP"
"GO:0006639",0.00252326793891818,0.998935458760939,23,72,"acylglycerol metabolic process","BP"
"GO:0001802",0.00254622632722802,1,4,4,"type III hypersensitivity","BP"
"GO:0001803",0.00254622632722802,1,4,4,"regulation of type III hypersensitivity","BP"
"GO:0001805",0.00254622632722802,1,4,4,"positive regulation of type III hypersensitivity","BP"
"GO:0001562",0.0025529526553275,0.999434939081592,10,21,"response to protozoan","BP"
